AREA,AREA_TITLE,NAICS,NAICS_TITLE,I_GROUP,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,PCT_TOTAL,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
48,Texas,115000,Support Activities for Agriculture and Forestry,3-digit,45-0000,"Farming, Fishing, and Forestry Occupations",major,"3,820",6.3,36.26,17.69,"36,790",2.4,10.80,13.65,15.65,19.60,26.51,"22,470","28,390","32,550","40,770","55,130",,
48,Texas,115000,Support Activities for Agriculture and Forestry,3-digit,45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",detailed,370,14.1,3.52,30.59,"63,630",4.4,18.16,21.98,27.72,34.56,59.05,"37,770","45,710","57,650","71,880","122,820",,
48,Texas,115000,Support Activities for Agriculture and Forestry,3-digit,45-2021,Animal Breeders,detailed,110,37.2,1.06,23.30,"48,460",7.7,15.80,16.63,23.19,27.75,29.76,"32,860","34,600","48,230","57,720","61,890",,
48,Texas,115000,Support Activities for Agriculture and Forestry,3-digit,45-2041,"Graders and Sorters, Agricultural Products",detailed,310,22.8,2.90,14.33,"29,800",13.4,9.95,10.45,11.17,14.90,30.22,"20,700","21,730","23,220","30,980","62,860",,
48,Texas,115000,Support Activities for Agriculture and Forestry,3-digit,45-2091,Agricultural Equipment Operators,detailed,"1,090",14.0,10.33,16.01,"33,310",5.5,11.72,13.65,14.47,16.70,20.13,"24,380","28,400","30,100","34,740","41,880",,
48,Texas,115000,Support Activities for Agriculture and Forestry,3-digit,45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",detailed,890,11.3,8.48,16.19,"33,670",5.7,10.38,13.82,15.65,17.24,21.54,"21,590","28,750","32,550","35,860","44,800",,
48,Texas,115000,Support Activities for Agriculture and Forestry,3-digit,45-2093,"Farmworkers, Farm, Ranch, and Aquacultural Animals",detailed,890,14.6,8.40,16.14,"33,570",3.2,11.28,13.35,15.83,17.74,21.53,"23,460","27,760","32,920","36,900","44,770",,
48,Texas,115000,Support Activities for Agriculture and Forestry,3-digit,45-2099,"Agricultural Workers, All Other",detailed,**,**,**,18.59,"38,680",24.8,8.98,19.35,21.30,21.30,21.30,"18,670","40,240","44,310","44,310","44,310",,
48,Texas,115000,Support Activities for Agriculture and Forestry,3-digit,49-0000,"Installation, Maintenance, and Repair Occupations",major,520,16.5,4.97,18.88,"39,270",7.1,10.73,11.11,16.09,18.66,38.91,"22,320","23,110","33,480","38,820","80,920",,
48,Texas,115000,Support Activities for Agriculture and Forestry,3-digit,49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",detailed,50,30.5,0.47,33.31,"69,280",5.9,18.89,24.70,37.90,42.59,43.16,"39,300","51,380","78,840","88,590","89,770",,
48,Texas,115000,Support Activities for Agriculture and Forestry,3-digit,49-3041,Farm Equipment Mechanics and Service Technicians,detailed,240,33.2,2.27,18.77,"39,040",19.3,11.11,13.76,16.66,17.65,20.73,"23,110","28,610","34,650","36,710","43,110",,
48,Texas,115000,Support Activities for Agriculture and Forestry,3-digit,49-9043,"Maintenance Workers, Machinery",detailed,60,21.5,0.62,15.03,"31,260",15.8,10.00,10.25,10.42,16.69,25.87,"20,800","21,310","21,680","34,710","53,810",,
48,Texas,115000,Support Activities for Agriculture and Forestry,3-digit,49-9071,"Maintenance and Repair Workers, General",detailed,90,48.1,0.88,14.32,"29,780",9.4,10.17,10.88,11.00,17.40,23.64,"21,150","22,630","22,870","36,180","49,180",,
48,Texas,115000,Support Activities for Agriculture and Forestry,3-digit,51-0000,Production Occupations,major,560,12.8,5.35,16.91,"35,170",4.6,9.84,13.79,17.86,18.11,20.98,"20,480","28,680","37,150","37,670","43,630",,
48,Texas,115000,Support Activities for Agriculture and Forestry,3-digit,51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",detailed,**,**,**,20.26,"42,150",18.7,14.45,15.21,17.46,20.48,36.55,"30,050","31,640","36,320","42,600","76,020",,
48,Texas,115000,Support Activities for Agriculture and Forestry,3-digit,51-9111,Packaging and Filling Machine Operators and Tenders,detailed,290,14.9,2.74,18.52,"38,530",2.9,17.32,17.86,18.11,18.11,20.65,"36,020","37,150","37,670","37,670","42,950",,
48,Texas,115000,Support Activities for Agriculture and Forestry,3-digit,53-0000,Transportation and Material Moving Occupations,major,"1,690",9.8,15.99,15.77,"32,800",3.6,9.22,12.31,14.98,17.58,22.85,"19,170","25,600","31,150","36,560","47,530",,
48,Texas,115000,Support Activities for Agriculture and Forestry,3-digit,53-1047,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",detailed,100,13.6,0.91,29.35,"61,050",6.9,17.72,20.00,28.80,35.00,46.54,"36,850","41,600","59,900","72,800","96,790",,
48,Texas,115000,Support Activities for Agriculture and Forestry,3-digit,53-3032,Heavy and Tractor-Trailer Truck Drivers,detailed,200,31.1,1.87,20.02,"41,640",8.8,14.43,14.98,17.79,26.21,27.55,"30,000","31,150","37,000","54,520","57,310",,
48,Texas,115000,Support Activities for Agriculture and Forestry,3-digit,53-7051,Industrial Truck and Tractor Operators,detailed,370,9.7,3.53,13.95,"29,020",1.6,10.78,13.18,13.77,15.01,17.13,"22,430","27,410","28,640","31,220","35,640",,
48,Texas,115000,Support Activities for Agriculture and Forestry,3-digit,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",detailed,510,20.9,4.80,12.57,"26,150",7.6,9.22,9.22,11.26,17.41,18.32,"19,170","19,170","23,410","36,200","38,110",,
48,Texas,115000,Support Activities for Agriculture and Forestry,3-digit,53-7065,Stockers and Order Fillers,detailed,60,30.3,0.53,12.71,"26,450",4.3,10.64,11.50,12.00,14.45,14.45,"22,120","23,920","24,960","30,060","30,060",,
48,Texas,115100,Support Activities for Crop Production,4-digit,00-0000,All Occupations,total,"8,390",0.2,100.00,20.58,"42,800",2.9,10.45,13.42,15.83,21.56,35.72,"21,740","27,920","32,920","44,840","74,300",,
48,Texas,115100,Support Activities for Crop Production,4-digit,11-0000,Management Occupations,major,"1,010",10.1,12.00,39.92,"83,040",7.1,10.23,15.62,34.72,47.33,70.38,"21,270","32,500","72,220","98,440","146,390",,
48,Texas,115100,Support Activities for Crop Production,4-digit,11-1021,General and Operations Managers,detailed,650,12.8,7.78,38.53,"80,140",9.8,10.23,14.03,27.26,46.64,71.36,"21,270","29,170","56,710","97,000","148,430",,
48,Texas,115100,Support Activities for Crop Production,4-digit,11-9013,"Farmers, Ranchers, and Other Agricultural Managers",detailed,290,18.3,3.49,40.97,"85,220",6.6,23.49,30.27,39.16,45.19,63.89,"48,870","62,960","81,440","94,000","132,890",,
48,Texas,115100,Support Activities for Crop Production,4-digit,13-0000,Business and Financial Operations Occupations,major,100,30.7,1.15,33.39,"69,460",7.9,15.89,21.98,24.24,42.17,60.18,"33,050","45,710","50,410","87,710","125,180",,
48,Texas,115100,Support Activities for Crop Production,4-digit,13-1199,"Business Operations Specialists, All Other",detailed,40,47.9,0.46,30.68,"63,810",25.2,8.77,16.70,21.35,42.00,60.18,"18,250","34,730","44,410","87,360","125,180",,
48,Texas,115100,Support Activities for Crop Production,4-digit,15-0000,Computer and Mathematical Occupations,major,50,39.8,0.60,32.34,"67,270",10.5,24.86,25.24,27.63,40.18,41.12,"51,700","52,510","57,480","83,570","85,530",,
48,Texas,115100,Support Activities for Crop Production,4-digit,19-0000,"Life, Physical, and Social Science Occupations",major,**,**,**,23.08,"48,000",7.4,19.77,21.13,23.38,24.46,26.40,"41,120","43,950","48,630","50,880","54,910",,
48,Texas,115100,Support Activities for Crop Production,4-digit,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,310,23.4,3.67,21.57,"44,860",6.4,12.20,14.76,16.97,27.98,35.59,"25,370","30,700","35,300","58,190","74,030",,
48,Texas,115100,Support Activities for Crop Production,4-digit,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,110,24.3,1.34,16.47,"34,250",10.9,11.08,12.20,14.41,17.91,26.28,"23,040","25,370","29,960","37,250","54,650",,
48,Texas,115100,Support Activities for Crop Production,4-digit,37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",detailed,170,39.0,2.03,25.32,"52,670",6.4,15.54,15.77,27.46,35.59,35.59,"32,320","32,800","57,110","74,030","74,030",,
48,Texas,115100,Support Activities for Crop Production,4-digit,41-0000,Sales and Related Occupations,major,190,22.2,2.25,22.81,"47,450",11.9,11.78,13.27,15.21,24.87,40.50,"24,490","27,600","31,630","51,730","84,240",,
48,Texas,115100,Support Activities for Crop Production,4-digit,41-2031,Retail Salespersons,detailed,120,26.1,1.42,13.49,"28,060",2.0,11.30,11.78,13.62,15.21,15.21,"23,500","24,500","28,340","31,630","31,640",,
48,Texas,115100,Support Activities for Crop Production,4-digit,41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",detailed,60,39.3,0.68,40.39,"84,010",19.9,24.49,24.87,38.52,40.50,80.64,"50,940","51,730","80,130","84,240","167,730",,
48,Texas,115100,Support Activities for Crop Production,4-digit,43-0000,Office and Administrative Support Occupations,major,"1,120",9.5,13.30,18.56,"38,600",3.5,12.03,13.46,16.37,21.89,28.35,"25,030","28,010","34,050","45,520","58,970",,
48,Texas,115100,Support Activities for Crop Production,4-digit,43-1011,First-Line Supervisors of Office and Administrative Support Workers,detailed,70,19.0,0.87,23.89,"49,700",6.0,15.06,19.60,23.35,27.89,33.28,"31,320","40,760","48,560","58,000","69,210",,
48,Texas,115100,Support Activities for Crop Production,4-digit,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",detailed,330,18.3,3.91,19.81,"41,210",7.5,12.07,13.38,18.09,22.58,38.48,"25,100","27,830","37,620","46,970","80,040",,
48,Texas,115100,Support Activities for Crop Production,4-digit,43-3051,Payroll and Timekeeping Clerks,detailed,**,**,**,15.25,"31,720",6.3,11.82,15.01,15.64,15.98,17.21,"24,590","31,210","32,540","33,240","35,790",,
48,Texas,115100,Support Activities for Crop Production,4-digit,43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",detailed,150,49.5,1.83,13.65,"28,390",20.8,11.82,12.45,13.09,14.32,16.22,"24,590","25,900","27,230","29,780","33,740",,
48,Texas,115100,Support Activities for Crop Production,4-digit,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",detailed,130,29.3,1.55,24.94,"51,880",8.6,14.96,20.36,25.92,30.08,32.96,"31,110","42,350","53,920","62,560","68,550",,
48,Texas,115100,Support Activities for Crop Production,4-digit,43-9021,Data Entry Keyers,detailed,40,39.9,0.50,16.78,"34,890",5.3,13.69,13.81,16.99,18.12,22.64,"28,480","28,730","35,350","37,690","47,080",,
48,Texas,115100,Support Activities for Crop Production,4-digit,43-9061,"Office Clerks, General",detailed,190,25.3,2.23,17.25,"35,890",4.6,10.40,11.07,16.06,21.87,26.20,"21,640","23,030","33,390","45,490","54,500",,
48,Texas,115100,Support Activities for Crop Production,4-digit,45-0000,"Farming, Fishing, and Forestry Occupations",major,"2,900",7.4,34.54,17.53,"36,460",3.2,10.70,13.57,15.39,18.54,26.51,"22,260","28,220","32,020","38,560","55,130",,
48,Texas,115100,Support Activities for Crop Production,4-digit,45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",detailed,280,16.9,3.39,31.56,"65,640",5.8,18.16,21.33,28.26,37.06,61.91,"37,770","44,360","58,770","77,080","128,780",,
48,Texas,115100,Support Activities for Crop Production,4-digit,45-2041,"Graders and Sorters, Agricultural Products",detailed,310,22.8,3.64,14.33,"29,800",13.4,9.95,10.45,11.17,14.90,30.22,"20,700","21,730","23,220","30,980","62,860",,
48,Texas,115100,Support Activities for Crop Production,4-digit,45-2091,Agricultural Equipment Operators,detailed,"1,090",14.0,12.99,16.01,"33,310",5.5,11.72,13.65,14.47,16.70,20.13,"24,380","28,400","30,100","34,740","41,880",,
48,Texas,115100,Support Activities for Crop Production,4-digit,45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",detailed,850,11.5,10.09,15.96,"33,200",5.3,11.10,13.87,15.65,17.06,21.07,"23,090","28,850","32,550","35,490","43,820",,
48,Texas,115100,Support Activities for Crop Production,4-digit,45-2093,"Farmworkers, Farm, Ranch, and Aquacultural Animals",detailed,210,25.4,2.45,16.50,"34,320",8.5,13.18,14.41,14.48,15.83,24.44,"27,410","29,960","30,110","32,920","50,820",,
48,Texas,115100,Support Activities for Crop Production,4-digit,45-2099,"Agricultural Workers, All Other",detailed,**,**,**,18.59,"38,680",24.8,8.98,19.35,21.30,21.30,21.30,"18,670","40,240","44,310","44,310","44,310",,
48,Texas,115100,Support Activities for Crop Production,4-digit,49-0000,"Installation, Maintenance, and Repair Occupations",major,480,17.7,5.73,19.03,"39,580",8.0,10.84,11.11,15.35,18.19,40.21,"22,550","23,110","31,930","37,840","83,630",,
48,Texas,115100,Support Activities for Crop Production,4-digit,49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",detailed,50,30.5,0.59,33.31,"69,280",5.9,18.89,24.70,37.90,42.59,43.16,"39,300","51,380","78,840","88,590","89,770",,
48,Texas,115100,Support Activities for Crop Production,4-digit,49-3041,Farm Equipment Mechanics and Service Technicians,detailed,240,33.2,2.86,18.77,"39,040",19.3,11.11,13.76,16.66,17.65,20.73,"23,110","28,610","34,650","36,710","43,110",,
48,Texas,115100,Support Activities for Crop Production,4-digit,49-9043,"Maintenance Workers, Machinery",detailed,60,21.5,0.77,15.03,"31,260",15.8,10.00,10.25,10.42,16.69,25.87,"20,800","21,310","21,680","34,710","53,810",,
48,Texas,115100,Support Activities for Crop Production,4-digit,49-9071,"Maintenance and Repair Workers, General",detailed,50,31.3,0.60,11.85,"24,650",4.8,10.78,10.88,10.89,11.00,16.43,"22,430","22,630","22,640","22,870","34,180",,
48,Texas,115100,Support Activities for Crop Production,4-digit,51-0000,Production Occupations,major,560,13.1,6.61,16.42,"34,150",3.8,9.84,13.78,17.81,18.11,20.65,"20,480","28,660","37,030","37,670","42,950",,
48,Texas,115100,Support Activities for Crop Production,4-digit,51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",detailed,**,**,**,17.59,"36,590",6.2,14.45,14.71,17.29,18.14,21.48,"30,050","30,600","35,970","37,720","44,670",,
48,Texas,115100,Support Activities for Crop Production,4-digit,51-9111,Packaging and Filling Machine Operators and Tenders,detailed,290,14.9,3.44,18.52,"38,530",2.9,17.32,17.86,18.11,18.11,20.65,"36,020","37,150","37,670","37,670","42,950",,
48,Texas,115100,Support Activities for Crop Production,4-digit,53-0000,Transportation and Material Moving Occupations,major,"1,640",9.7,19.52,15.41,"32,050",3.3,9.22,11.90,14.91,17.13,20.00,"19,170","24,760","31,010","35,640","41,610",,
48,Texas,115100,Support Activities for Crop Production,4-digit,53-1047,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",detailed,100,13.6,1.14,29.35,"61,050",6.9,17.72,20.00,28.80,35.00,46.54,"36,850","41,600","59,900","72,800","96,790",,
48,Texas,115100,Support Activities for Crop Production,4-digit,53-3032,Heavy and Tractor-Trailer Truck Drivers,detailed,150,34.4,1.78,17.48,"36,350",6.0,14.32,14.98,16.76,18.64,23.86,"29,790","31,150","34,850","38,780","49,640",,
48,Texas,115100,Support Activities for Crop Production,4-digit,53-7051,Industrial Truck and Tractor Operators,detailed,370,9.7,4.43,13.95,"29,020",1.6,10.78,13.18,13.77,15.01,17.13,"22,430","27,410","28,640","31,220","35,640",,
48,Texas,115100,Support Activities for Crop Production,4-digit,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",detailed,510,20.9,6.04,12.57,"26,150",7.6,9.22,9.22,11.26,17.41,18.32,"19,170","19,170","23,410","36,200","38,110",,
48,Texas,115100,Support Activities for Crop Production,4-digit,53-7065,Stockers and Order Fillers,detailed,60,30.3,0.67,12.71,"26,450",4.3,10.64,11.50,12.00,14.45,14.45,"22,120","23,920","24,960","30,060","30,060",,
48,Texas,115200,Support Activities for Animal Production,4-digit,00-0000,All Occupations,total,"2,160",0.3,100.00,22.05,"45,870",4.6,11.28,14.21,18.66,26.34,35.76,"23,460","29,550","38,820","54,780","74,380",,
48,Texas,115200,Support Activities for Animal Production,4-digit,11-0000,Management Occupations,major,280,10.9,12.93,28.67,"59,640",7.6,11.33,13.04,23.61,37.63,53.84,"23,570","27,120","49,100","78,270","111,990",,
48,Texas,115200,Support Activities for Animal Production,4-digit,11-1021,General and Operations Managers,detailed,160,26.4,7.41,28.21,"58,690",10.9,11.14,12.89,21.88,36.49,62.06,"23,160","26,820","45,510","75,890","129,090",,
48,Texas,115200,Support Activities for Animal Production,4-digit,11-9013,"Farmers, Ranchers, and Other Agricultural Managers",detailed,90,49.6,4.13,25.06,"52,130",15.7,12.13,12.26,17.89,33.73,52.10,"25,240","25,500","37,200","70,150","108,370",,
48,Texas,115200,Support Activities for Animal Production,4-digit,13-0000,Business and Financial Operations Occupations,major,40,43.9,1.92,*,*,*,*,*,*,*,*,*,*,*,*,*,,
48,Texas,115200,Support Activities for Animal Production,4-digit,19-0000,"Life, Physical, and Social Science Occupations",major,130,38.4,6.12,27.63,"57,460",10.1,23.39,23.45,24.51,27.03,28.90,"48,650","48,780","50,970","56,230","60,100",,
48,Texas,115200,Support Activities for Animal Production,4-digit,19-1029,"Biological Scientists, All Other",detailed,110,43.1,5.04,25.69,"53,430",1.6,23.45,23.45,23.52,27.03,28.86,"48,780","48,780","48,920","56,230","60,040",,
48,Texas,115200,Support Activities for Animal Production,4-digit,29-0000,Healthcare Practitioners and Technical Occupations,major,60,40.3,2.71,44.74,"93,050",0.9,28.05,40.49,46.70,50.25,51.86,"58,340","84,210","97,140","104,530","107,870",,
48,Texas,115200,Support Activities for Animal Production,4-digit,29-2056,Veterinary Technologists and Technicians,detailed,50,43.0,2.42,41.81,"86,970",7.2,28.05,39.86,46.70,46.76,50.29,"58,340","82,920","97,140","97,260","104,590",,
48,Texas,115200,Support Activities for Animal Production,4-digit,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,90,19.7,4.18,28.14,"58,540",21.9,18.94,21.42,24.18,24.18,54.81,"39,400","44,540","50,300","50,300","114,010",,
48,Texas,115200,Support Activities for Animal Production,4-digit,37-3011,Landscaping and Groundskeeping Workers,detailed,50,16.3,2.45,23.56,"49,000",6.4,21.19,24.18,24.18,24.18,24.18,"44,080","50,300","50,300","50,300","50,300",,
48,Texas,115200,Support Activities for Animal Production,4-digit,39-0000,Personal Care and Service Occupations,major,270,26.8,12.61,18.46,"38,400",7.7,10.27,13.45,17.40,22.61,27.21,"21,370","27,980","36,180","47,030","56,610",,
48,Texas,115200,Support Activities for Animal Production,4-digit,39-2011,Animal Trainers,detailed,120,34.1,5.71,21.54,"44,800",11.2,10.27,14.87,21.96,26.34,29.15,"21,370","30,920","45,680","54,780","60,630",,
